Date: 20/09/2026 15:33:26
ATO app - myDeductions

Trips
Uploaded,Type,Status,Date,Vehicle,Purpose of trip,Start odometer*,End odometer*,Start location#,End location#,Trip details,Trip distance*,Record multiple trips*,Record the return journey*,Total Km,Logbook trip
Not uploaded,Employee,Completed,15/09/2025,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,N
Not uploaded,Employee,Completed,21/09/2025,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,N
Not uploaded,Employee,Completed,22/09/2025,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,N
Not uploaded,Employee,Completed,28/09/2025,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,N
Not uploaded,Employee,Completed,29/09/2025,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,N
Not uploaded,Employee,Completed,05/10/2025,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,N
Not uploaded,Employee,Completed,06/10/2025,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,N
Not uploaded,Employee,Completed,12/10/2025,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,N
Not uploaded,Employee,Completed,13/10/2025,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,N
Not uploaded,Employee,Completed,19/10/2025,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,N
Not uploaded,Employee,Completed,20/10/2025,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,N
Not uploaded,Employee,Completed,26/10/2025,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,N
Not uploaded,Employee,Completed,27/10/2025,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,N
Not uploaded,Employee,Completed,02/11/2025,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,N
Not uploaded,Employee,Completed,03/11/2025,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,N
Not uploaded,Employee,Completed,09/11/2025,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,N
Not uploaded,Employee,Completed,10/11/2025,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,N
Not uploaded,Employee,Completed,16/11/2025,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,N
Not uploaded,Employee,Completed,17/11/2025,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,N
Not uploaded,Employee,Completed,23/11/2025,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,N
Not uploaded,Employee,Completed,24/11/2025,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,N
Not uploaded,Employee,Completed,30/11/2025,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,N
Not uploaded,Employee,Completed,01/12/2025,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,N
Not uploaded,Employee,Completed,07/12/2025,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,N
Not uploaded,Employee,Completed,08/12/2025,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,N
Not uploaded,Employee,Completed,14/12/2025,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,N
Not uploaded,Employee,Completed,05/01/2026,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,N
Not uploaded,Employee,Completed,11/01/2026,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,N
Not uploaded,Employee,Completed,12/01/2026,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,N
Not uploaded,Employee,Completed,18/01/2026,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,N
Not uploaded,Employee,Completed,19/01/2026,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,N
Not uploaded,Employee,Completed,25/01/2026,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,N
Not uploaded,Employee,Completed,27/01/2026,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,N
Not uploaded,Employee,Completed,01/02/2026,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,N
Not uploaded,Employee,Completed,02/02/2026,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,N
Not uploaded,Employee,Completed,08/02/2026,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,N
Not uploaded,Employee,Completed,09/02/2026,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,N
Not uploaded,Employee,Completed,15/02/2026,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,N
Not uploaded,Employee,Completed,16/02/2026,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,N
Not uploaded,Employee,Completed,22/02/2026,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,N
Not uploaded,Employee,Completed,23/02/2026,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,N
Not uploaded,Employee,Completed,01/03/2026,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,N
Not uploaded,Employee,Completed,02/03/2026,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,N
Not uploaded,Employee,Completed,08/03/2026,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,N
Not uploaded,Employee,Completed,09/03/2026,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,N
Not uploaded,Employee,Completed,15/03/2026,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,N
Not uploaded,Employee,Completed,16/03/2026,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,N
Not uploaded,Employee,Completed,22/03/2026,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,N
Not uploaded,Employee,Completed,23/03/2026,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,N
Not uploaded,Employee,Completed,29/03/2026,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,N
Not uploaded,Employee,Completed,30/03/2026,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,N
Not uploaded,Employee,Completed,05/04/2026,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,N
Not uploaded,Employee,Completed,06/04/2026,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,N
Not uploaded,Employee,Completed,12/04/2026,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,N
Not uploaded,Employee,Completed,13/04/2026,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,N
Not uploaded,Employee,Completed,19/04/2026,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,N
Not uploaded,Employee,Completed,20/04/2026,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,N
Not uploaded,Employee,Completed,26/04/2026,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,N
Not uploaded,Employee,Completed,27/04/2026,EYO19Q,Employee - work,,,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,N
Not uploaded,Employee,Completed,01/05/2026,FYN93N,Employee - work,120,197,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Visit Parramatta HQ before IKEA Marsden Park trip,38.61,1,Yes,77.22,Y
Not uploaded,Employee,Completed,01/05/2026,FYN93N,Employee - work,197,242,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,"Ikea Marsden Park, Hollinsworth, Marsden Park NSW, Australia",Travel from Parramatta HQ to IKEA Marsden Park,22.62,1,Yes,45.24,Y
Not uploaded,Employee,Completed,01/05/2026,FYN93N,Employee - work,253,298,"Ikea Marsden Park, Hollinsworth, Marsden Park NSW, Australia",Edu-Kingdom College High Street Penrith NSW Australia,Return from IKEA Marsden Park to Penrith,22.62,1,Yes,45.24,Y
Not uploaded,Employee,Completed,03/05/2026,FYN93N,Employee - work,298,360,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,N
Not uploaded,Employee,Completed,04/05/2026,FYN93N,Employee - work,360,437,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,N
Not uploaded,Employee,Completed,10/05/2026,FYN93N,Employee - work,437,498,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,N
Not uploaded,Employee,Completed,11/05/2026,FYN93N,Employee - work,498,653,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,2,Yes,154.44,N
Not uploaded,Employee,Completed,17/05/2026,FYN93N,Employee - work,653,714,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,N
Not uploaded,Employee,Completed,18/05/2026,FYN93N,Employee - work,714,792,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,N
Not uploaded,Employee,Completed,23/05/2026,FYN93N,Employee - work,298,375,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Visit Parramatta HQ before Lidcombe shopping trip,38.61,1,Yes,77.22,Y
Not uploaded,Employee,Completed,23/05/2026,FYN93N,Employee - work,389,468,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,"KMall09 Lidcombe Shopping Centre, Parramatta Road, Lidcombe NSW, Australia",Travel from Parramatta HQ to KMall09 Lidcombe,39.4,1,Yes,78.8,Y
Not uploaded,Employee,Completed,23/05/2026,FYN93N,Employee - work,475,554,"KMall09 Lidcombe Shopping Centre, Parramatta Road, Lidcombe NSW, Australia",Edu-Kingdom College High Street Penrith NSW Australia,Return from KMall09 Lidcombe to Penrith,39.4,1,Yes,78.8,Y
Not uploaded,Employee,Completed,24/05/2026,FYN93N,Employee - work,792,853,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,N
Not uploaded,Employee,Completed,25/05/2026,FYN93N,Employee - work,853,1008,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,2,Yes,154.44,N
Not uploaded,Employee,Completed,28/05/2026,FYN93N,Employee - work,565,626,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Visit Five Senses Education before reporting to HQ,30.79,1,Yes,61.58,Y
Not uploaded,Employee,Completed,28/05/2026,FYN93N,Employee - work,626,703,Five Senses Education Prospect Highway Seven Hills NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Travel from Seven Hills to Parramatta HQ,38.61,1,Yes,77.22,Y
Not uploaded,Employee,Completed,28/05/2026,FYN93N,Employee - work,712,789,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Edu-Kingdom College High Street Penrith NSW Australia,Return from Parramatta HQ to Penrith,38.61,1,Yes,77.22,Y
Not uploaded,Employee,Completed,30/05/2026,FYN93N,Employee - work,1008,1069,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,N
Not uploaded,Employee,Completed,31/05/2026,FYN93N,Employee - work,793,854,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,Y
Not uploaded,Employee,Completed,01/06/2026,FYN93N,Employee - work,1069,1224,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,2,Yes,154.44,N
Not uploaded,Employee,Completed,06/06/2026,FYN93N,Employee - work,864,941,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Visit Parramatta HQ before Costco stop,38.61,1,Yes,77.22,Y
Not uploaded,Employee,Completed,06/06/2026,FYN93N,Employee - work,950,1029,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,"Costco Wholesale Marsden Park, Richmond Road, Marsden Park NSW Australia",Travel from Parramatta HQ to Costco Marsden Park,39.5,1,Yes,79.0,Y
Not uploaded,Employee,Completed,06/06/2026,FYN93N,Employee - work,1044,1123,"Costco Wholesale Marsden Park, Richmond Road, Marsden Park NSW Australia",Edu-Kingdom College High Street Penrith NSW Australia,Return from Costco Marsden Park to Penrith,39.5,1,Yes,79.0,Y
Not uploaded,Employee,Completed,07/06/2026,FYN93N,Employee - work,1224,1285,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,N
Not uploaded,Employee,Completed,08/06/2026,FYN93N,Employee - work,1285,1362,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,N
Not uploaded,Employee,Completed,14/06/2026,FYN93N,Employee - work,1362,1424,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,N
Not uploaded,Employee,Completed,15/06/2026,FYN93N,Employee - work,1126,1204,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,Y
Not uploaded,Employee,Completed,18/06/2026,FYN93N,Employee - work,1204,1281,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Visit Parramatta HQ before Lidcombe shopping trip,38.61,1,Yes,77.22,Y
Not uploaded,Employee,Completed,18/06/2026,FYN93N,Employee - work,1281,1360,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,"KMall09 Lidcombe Shopping Centre, Parramatta Road, Lidcombe NSW, Australia",Travel from Parramatta HQ to KMall09 Lidcombe,39.4,1,Yes,78.8,Y
Not uploaded,Employee,Completed,18/06/2026,FYN93N,Employee - work,1365,1444,"KMall09 Lidcombe Shopping Centre, Parramatta Road, Lidcombe NSW, Australia",Edu-Kingdom College High Street Penrith NSW Australia,Return from KMall09 Lidcombe to Penrith,39.4,1,Yes,78.8,Y
Not uploaded,Employee,Completed,21/06/2026,FYN93N,Employee - work,1444,1676,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,3,Yes,231.66,N
Not uploaded,Employee,Completed,22/06/2026,FYN93N,Employee - work,1676,1830,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,2,Yes,154.44,N
Not uploaded,Employee,Completed,23/06/2026,FYN93N,Employee - work,1830,1907,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ meeting ,38.61,1,Yes,77.22,N
Not uploaded,Employee,Completed,24/06/2026,FYN93N,Employee - work,1454,1515,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Visit Five Senses Education before reporting to HQ,30.79,1,Yes,61.58,Y
Not uploaded,Employee,Completed,24/06/2026,FYN93N,Employee - work,1530,1607,Five Senses Education Prospect Highway Seven Hills NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Travel from Seven Hills to Parramatta HQ,38.61,1,Yes,77.22,Y
Not uploaded,Employee,Completed,24/06/2026,FYN93N,Employee - work,1614,1692,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Edu-Kingdom College High Street Penrith NSW Australia,Return from Parramatta HQ to Penrith,38.61,1,Yes,77.22,Y
Not uploaded,Employee,Completed,28/06/2026,FYN93N,Employee - work,1907,1969,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,N
Not uploaded,Employee,Completed,29/06/2026,FYN93N,Employee - work,1969,2046,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,N
Not uploaded,Employee,Completed,01/07/2026,FYN93N,Employee - work,2046,2123,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ meeting ,38.61,1,Yes,77.22,N
Not uploaded,Employee,Completed,05/07/2026,FYN93N,Employee - work,2123,2185,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,N
Not uploaded,Employee,Completed,06/07/2026,FYN93N,Employee - work,2185,2262,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,N
Not uploaded,Employee,Completed,09/07/2026,FYN93N,Employee - work,2262,2417,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ meeting ,38.61,2,Yes,154.44,N
Not uploaded,Employee,Completed,12/07/2026,FYN93N,Employee - work,2417,2478,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,N
Not uploaded,Employee,Completed,13/07/2026,FYN93N,Employee - work,2478,2555,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,N
Not uploaded,Employee,Completed,14/07/2026,FYN93N,Employee - work,2555,2633,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ pick up,38.61,1,Yes,77.22,N
Not uploaded,Employee,Completed,14/07/2026,FYN93N,Employee - work,2633,2694,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,N
Not uploaded,Employee,Completed,16/07/2026,FYN93N,Employee - work,2694,2771,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ meeting ,38.61,1,Yes,77.22,N
Not uploaded,Employee,Completed,19/07/2026,FYN93N,Employee - work,2771,2926,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,2,Yes,154.44,N
Not uploaded,Employee,Completed,20/07/2026,FYN93N,Employee - work,1692,1769,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,Y
Not uploaded,Employee,Completed,26/07/2026,FYN93N,Employee - work,1777,1839,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,Y
Not uploaded,Employee,Completed,27/07/2026,FYN93N,Employee - work,1839,1916,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,Y
Not uploaded,Employee,Completed,02/08/2026,FYN93N,Employee - work,1926,1987,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,Y
Not uploaded,Employee,Completed,09/08/2026,FYN93N,Employee - work,2001,2063,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,Y
Not uploaded,Employee,Completed,10/08/2026,FYN93N,Employee - work,2070,2147,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,Y
Not uploaded,Employee,Completed,16/08/2026,FYN93N,Employee - work,2926,2971,Edu-Kingdom College Parramatta Sorrell Street Parramatta NSW Australia,IKEA Marsden Park Hollinsworth Road Marsden Park NSW Australia,To purchase office furniture accessories ,22.62,1,Yes,45.24,N
Not uploaded,Employee,Completed,17/08/2026,FYN93N,Employee - work,2971,3050,Edu-Kingdom College - Penrith High Street Penrith NSW Australia,KMALL09 LIDCOMBE Shopping Centre Parramatta Road Lidcombe NSW Australia,To purchase office supplies ,39.40,1,Yes,78.8,N
Not uploaded,Employee,Completed,19/08/2026,FYN93N,Employee - work,3050,3088,Edu-Kingdom College - Penrith High Street Penrith NSW Australia,IKEA Marsden Park Hollinsworth Road Marsden Park NSW Australia,To purchase office furniture accessories ,18.96,1,Yes,37.92,N
